Country,Country code,State,State code,State type,Year,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
India,IND,Jharkhand,JH,state,2023,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Jharkhand,JH,state,2023,Electricity generation,Fuel,Bioenergy,GWh,0.0,0.0,
India,IND,Jharkhand,JH,state,2023,Electricity generation,Fuel,Coal,GWh,33784.08,3367.37,11.07
India,IND,Jharkhand,JH,state,2023,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Jharkhand,JH,state,2023,Electricity generation,Fuel,Hydro,GWh,203.61,-127.38,-38.48
India,IND,Jharkhand,JH,state,2023,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Jharkhand,JH,state,2023,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Jharkhand,JH,state,2023,Electricity generation,Fuel,Other Renewables,GWh,0.0,0.0,
India,IND,Jharkhand,JH,state,2023,Electricity generation,Fuel,Solar,GWh,17.64,-2.75,-13.49
India,IND,Jharkhand,JH,state,2023,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Jharkhand,JH,state,2023,Electricity generation,Total,Total Generation,GWh,34005.33,3237.24,10.52
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Aggregate fuel,Clean,%,5.74,,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Aggregate fuel,Fossil,%,27702.94,,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,4.89,,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Aggregate fuel,Renewables,%,5.74,,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.85,,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Aggregate fuel,Clean,ktCO2,5.74,-3.18,-35.65
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Aggregate fuel,Fossil,ktCO2,27702.94,2761.24,11.07
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,4.89,-3.05,-38.41
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Aggregate fuel,Renewables,ktCO2,5.74,-3.18,-35.65
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.85,-0.13,-13.27
India,IND,Jharkhand,JH,state,2023,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,814.83,3.9,0.48
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Bioenergy,%,0.0,,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Coal,%,27702.94,,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Hydro,%,4.89,,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Solar,%,0.85,,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0,0.0,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Coal,ktCO2,27702.94,2761.24,11.07
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Hydro,ktCO2,4.89,-3.05,-38.41
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Solar,ktCO2,0.85,-0.13,-13.27
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Jharkhand,JH,state,2023,Power sector emissions,Total,Total emissions,ktCO2,27708.68,2758.06,11.05
India,IND,Karnataka,KA,state,2019,Electricity generation,Aggregate fuel,Clean,%,64.74,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Aggregate fuel,Fossil,%,35.26,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,25.7,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Aggregate fuel,Renewables,%,54.54,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Aggregate fuel,Wind and Solar,%,28.84,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Aggregate fuel,Clean,GWh,44753.37,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Aggregate fuel,Fossil,GWh,24373.82,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,17766.3,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Aggregate fuel,Renewables,GWh,37703.48,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Aggregate fuel,Wind and Solar,GWh,19937.18,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Bioenergy,%,3.62,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Coal,%,35.26,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Hydro,%,22.08,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Nuclear,%,10.2,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Other Renewables,%,0.0,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Solar,%,14.09,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Wind,%,14.75,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Bioenergy,GWh,2504.98,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Coal,GWh,24373.82,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Gas,GWh,0.0,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Hydro,GWh,15261.32,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Nuclear,GWh,7049.89,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Other Fossil,GWh,0.0,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Other Renewables,GWh,0.0,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Solar,GWh,9737.81,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Fuel,Wind,GWh,10199.37,,
India,IND,Karnataka,KA,state,2019,Electricity generation,Total,Total Generation,GWh,69127.19,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Aggregate fuel,Clean,%,1606.62,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Aggregate fuel,Fossil,%,19986.53,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,942.42,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Aggregate fuel,Renewables,%,1522.02,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Aggregate fuel,Wind and Solar,%,579.6,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Aggregate fuel,Clean,ktCO2,1606.62,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Aggregate fuel,Fossil,ktCO2,19986.53,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,942.42,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Aggregate fuel,Renewables,ktCO2,1522.02,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,579.6,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,312.37,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Bioenergy,%,576.15,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Coal,%,19986.53,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Hydro,%,366.27,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Nuclear,%,84.6,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Solar,%,467.41,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Wind,%,112.19,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Bioenergy,ktCO2,576.15,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Coal,ktCO2,19986.53,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Gas,ktCO2,0.0,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Hydro,ktCO2,366.27,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Nuclear,ktCO2,84.6,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Solar,ktCO2,467.41,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Fuel,Wind,ktCO2,112.19,,
India,IND,Karnataka,KA,state,2019,Power sector emissions,Total,Total emissions,ktCO2,21593.15,,
India,IND,Karnataka,KA,state,2020,Electricity generation,Aggregate fuel,Clean,%,72.74,,
India,IND,Karnataka,KA,state,2020,Electricity generation,Aggregate fuel,Fossil,%,27.26,,
India,IND,Karnataka,KA,state,2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Karnataka,KA,state,2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,27.94,,
India,IND,Karnataka,KA,state,2020,Electricity generation,Aggregate fuel,Renewables,%,62.16,,
India,IND,Karnataka,KA,state,2020,Electricity generation,Aggregate fuel,Wind and Solar,%,34.22,,
India,IND,Karnataka,KA,state,2020,Electricity generation,Aggregate fuel,Clean,GWh,48820.81,4067.44,9.09
India,IND,Karnataka,KA,state,2020,Electricity generation,Aggregate fuel,Fossil,GWh,18297.62,-6076.2,-24.93
India,IND,Karnataka,KA,state,2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
India,IND,Karnataka,KA,state,2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,18752.76,986.46,5.55
India,IND,Karnataka,KA,state,2020,Electricity generation,Aggregate fuel,Renewables,GWh,41722.94,4019.46,10.66
India,IND,Karnataka,KA,state,2020,Electricity generation,Aggregate fuel,Wind and Solar,GWh,22970.18,3033.0,15.21
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Bioenergy,%,4.25,,
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Coal,%,27.26,,
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Hydro,%,23.69,,
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Nuclear,%,10.58,,
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Other Renewables,%,0.0,,
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Solar,%,20.26,,
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Wind,%,13.96,,
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Bioenergy,GWh,2850.67,345.69,13.8
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Coal,GWh,18297.62,-6076.2,-24.93
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Hydro,GWh,15902.09,640.77,4.2
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Nuclear,GWh,7097.87,47.98,0.68
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Other Renewables,GWh,0.0,0.0,
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Solar,GWh,13599.81,3862.0,39.66
India,IND,Karnataka,KA,state,2020,Electricity generation,Fuel,Wind,GWh,9370.37,-829.0,-8.13
India,IND,Karnataka,KA,state,2020,Electricity generation,Total,Total Generation,GWh,67118.43,-2008.76,-2.91
India,IND,Karnataka,KA,state,2020,Power sector emissions,Aggregate fuel,Clean,%,1878.33,,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Aggregate fuel,Fossil,%,15004.05,,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,1037.3,,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Aggregate fuel,Renewables,%,1793.16,,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Aggregate fuel,Wind and Solar,%,755.86,,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Aggregate fuel,Clean,ktCO2,1878.33,271.71,16.91
India,IND,Karnataka,KA,state,2020,Power sector emissions,Aggregate fuel,Fossil,ktCO2,15004.05,-4982.48,-24.93
India,IND,Karnataka,KA,state,2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,1037.3,94.88,10.07
India,IND,Karnataka,KA,state,2020,Power sector emissions,Aggregate fuel,Renewables,ktCO2,1793.16,271.14,17.81
India,IND,Karnataka,KA,state,2020,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,755.86,176.26,30.41
India,IND,Karnataka,KA,state,2020,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,251.53,-60.84,-19.48
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Bioenergy,%,655.65,,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Coal,%,15004.05,,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Hydro,%,381.65,,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Nuclear,%,85.17,,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Solar,%,652.79,,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Wind,%,103.07,,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Bioenergy,ktCO2,655.65,79.5,13.8
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Coal,ktCO2,15004.05,-4982.48,-24.93
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Hydro,ktCO2,381.65,15.38,4.2
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Nuclear,ktCO2,85.17,0.57,0.67
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Solar,ktCO2,652.79,185.38,39.66
India,IND,Karnataka,KA,state,2020,Power sector emissions,Fuel,Wind,ktCO2,103.07,-9.12,-8.13
India,IND,Karnataka,KA,state,2020,Power sector emissions,Total,Total emissions,ktCO2,16882.38,-4710.77,-21.82
India,IND,Karnataka,KA,state,2021,Electricity generation,Aggregate fuel,Clean,%,61.44,,
India,IND,Karnataka,KA,state,2021,Electricity generation,Aggregate fuel,Fossil,%,38.56,,
India,IND,Karnataka,KA,state,2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Karnataka,KA,state,2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,23.43,,
India,IND,Karnataka,KA,state,2021,Electricity generation,Aggregate fuel,Renewables,%,52.17,,
India,IND,Karnataka,KA,state,2021,Electricity generation,Aggregate fuel,Wind and Solar,%,28.74,,
India,IND,Karnataka,KA,state,2021,Electricity generation,Aggregate fuel,Clean,GWh,48447.15,-373.66,-0.77
India,IND,Karnataka,KA,state,2021,Electricity generation,Aggregate fuel,Fossil,GWh,30400.93,12103.31,66.15
India,IND,Karnataka,KA,state,2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
India,IND,Karnataka,KA,state,2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,18475.73,-277.03,-1.48
India,IND,Karnataka,KA,state,2021,Electricity generation,Aggregate fuel,Renewables,GWh,41138.88,-584.06,-1.4
India,IND,Karnataka,KA,state,2021,Electricity generation,Aggregate fuel,Wind and Solar,GWh,22663.15,-307.03,-1.34
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Bioenergy,%,4.1,,
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Coal,%,38.56,,
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Hydro,%,19.33,,
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Nuclear,%,9.27,,
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Other Renewables,%,0.0,,
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Solar,%,16.36,,
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Wind,%,12.38,,
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Bioenergy,GWh,3235.24,384.57,13.49
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Coal,GWh,30400.93,12103.31,66.15
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Hydro,GWh,15240.49,-661.6,-4.16
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Nuclear,GWh,7308.27,210.4,2.96
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Other Renewables,GWh,0.0,0.0,
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Solar,GWh,12899.47,-700.34,-5.15
India,IND,Karnataka,KA,state,2021,Electricity generation,Fuel,Wind,GWh,9763.68,393.31,4.2
India,IND,Karnataka,KA,state,2021,Electricity generation,Total,Total Generation,GWh,78848.08,11729.65,17.48
India,IND,Karnataka,KA,state,2021,Power sector emissions,Aggregate fuel,Clean,%,1924.15,,
India,IND,Karnataka,KA,state,2021,Power sector emissions,Aggregate fuel,Fossil,%,24928.76,,
India,IND,Karnataka,KA,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Karnataka,KA,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,1109.88,,
India,IND,Karnataka,KA,state,2021,Power sector emissions,Aggregate fuel,Renewables,%,1836.45,,
India,IND,Karnataka,KA,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,%,726.57,,
India,IND,Karnataka,KA,state,2021,Power sector emissions,Aggregate fuel,Clean,ktCO2,1924.15,45.82,2.44
India,IND,Karnataka,KA,state,2021,Power sector emissions,Aggregate fuel,Fossil,ktCO2,24928.76,9924.71,66.15
India,IND,Karnataka,KA,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Karnataka,KA,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,1109.88,72.58,7.0
India,IND,Karnataka,KA,state,2021,Power sector emissions,Aggregate fuel,Renewables,ktCO2,1836.45,43.29,2.41
India,IND,Karnataka,KA,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,726.57,-29.29,-3.88
India,IND,Karnataka,KA,state,2021,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,340.57,89.04,35.4
India,IND,Karnataka,KA,state,2021,Power sector emissions,Fuel,Bioenergy,%,744.11,,
India,IND,Karnataka,KA,state,2021,Power sector emissions,Fuel,Coal,%,24928.76,,
India,IND,Karnataka,KA,state,2021,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Karnataka,KA,state,2021,Power sector emissions,Fuel,Hydro,%,365.77,,
India,IND,Karnataka,KA,state,2021,Power sector emissions,Fuel,Nuclear,%,87.7,,
India,IND,Karnataka,KA,state,2021,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Karnataka,KA,state,2021,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Karnataka,KA,state,2021,Power sector emissions,Fuel,Solar,%,619.17,,
India,IND,Karnataka,KA,state,2021,Power sector emissions,Fuel,Wind,%,107.4,,
India,IND,Karnataka,KA,state,2021,Power sector emissions,Fuel,Bioenergy,ktCO2,744.11,88.46,13.49
India,IND,Karnataka,KA,state,2021,Power sector emissions,Fuel,Coal,ktCO2,24928.76,9924.71,66.15
